57185	8455
57185	1312
57185	23468
57185	4436
57185	55506
57185	10478
57185	27336
57185	23059
57185	1182
57185	9828
57185	54682
57185	8099
57185	22937
57185	80146
57185	57539
57185	81790
57185	11328
57185	56255
57185	57153
57185	10422
57185	5638
57185	11127
57185	4628
57185	90956
57185	2317
57185	4008
57185	63971
57185	55752
57185	351
57185	51097
57185	84892
57185	1793
57185	166647
57185	27020
57185	8321
57185	114991
57185	339123
57185	23001
57185	55751
57185	153642
57185	6297
57185	252983
57185	159195
57185	137695
57185	26580
57185	8019
57185	26145
57185	22883
57185	64801
57185	55508
57185	54621
57185	80010
57185	2517
57185	84629
57185	9742
57185	23654
57185	9747
57185	149345
57185	7916
57185	201562
57185	1519
3927	29916
3927	10165
3927	57019
3927	80256
3927	163
3927	9703
3927	9690
3927	11313
3927	8540
3927	55734
3927	79142
3927	84883
3927	26099
3927	23534
3927	64834
3927	55737
3927	27440
3927	998
3927	7879
3927	1781
3927	9817
3927	3030
3927	29957
3927	7205
3927	8079
3927	51530
3927	23481
3927	51493
3927	1727
3927	162
3927	23170
3927	54471
3927	1457
3927	215
3927	10204
3927	79719
3927	114294
3927	123263
3927	57617
3927	23087
3927	7264
3927	51588
3927	1155
3927	29886
3927	644
3927	9827
3927	642
3927	10493
3927	50813
3927	55907
3927	10486
3927	8936
3927	57222
3927	93973
3927	5576
3927	7372
3927	1981
3927	9784
3927	10190
3927	115353
3927	23463
3927	387338
3927	5357
3927	29960
3927	57486
3927	9217
3927	27304
3927	88745
3927	2962
3927	826
3927	5119
3927	10487
3927	10197
3927	47
3927	84313
3927	84231
3927	8799
3927	27183
3927	8546
3927	6341
3927	3295
3927	8536
3927	10971
3927	4677
3927	91768
3927	9470
3927	9238
3927	10238
3927	55227
3927	310
3927	84298
3927	4236
3927	8125
3927	84656
3927	5170
3927	5226
3927	58497
3927	10262
3927	142
3927	114884
3927	56034
3927	2768
3927	50814
3927	91782
3927	5531
3927	9397
3927	10670
3927	10311
3927	124995
3927	11267
3927	2539
3927	51043
3927	1173
3927	327
3927	220972
3927	27079
3927	55662
3927	123169
3927	84516
3927	124997
3927	84926
3927	28511
3927	51621
3927	58485
3927	84437
3927	203245
3927	147179
3927	126308
3927	10201
3927	5499
3927	1072
3927	93624
3927	55731
3927	79102
3927	81876
3927	10540
3927	392
3927	6888
3927	29928
3927	22827
3927	79077
3927	197407
3927	10193
3927	56616
3927	25880
3927	55330
3927	57698
3927	5478
3927	51399
3927	309
3927	112770
3927	63906
3927	26128
3927	23
3927	84335
3927	4676
3927	441518
3927	147040
3927	55670
3927	57594
3927	90120
3927	158
3927	10552
3927	11344
3927	91056
3927	26589
29916	80256
29916	51573
29916	79142
29916	55633
29916	27440
29916	998
29916	54471
29916	10204
29916	79719
29916	123263
29916	10486
29916	64121
29916	5524
29916	55278
29916	8799
29916	377
29916	84656
29916	2622
29916	29097
29916	58190
29916	153527
29916	2768
29916	166785
29916	252969
29916	55361
29916	124995
29916	90780
29916	7203
29916	55662
29916	322
29916	203245
29916	4615
29916	7334
29916	140461
29916	197407
29916	169200
29916	57698
29916	84247
29916	283219
29916	9189
29916	55670
29916	26589
2729	55365
2729	55001
2729	4257
2729	9971
2729	1244
2729	2730
2729	84883
2729	55540
2729	4199
2729	5236
2729	55616
2729	117584
2729	29775
2729	51493
2729	55969
2729	57617
2729	51231
2729	158471
2729	147166
2729	10553
2729	1871
2729	84141
2729	54936
2729	2582
2729	5052
2729	5208
2729	55715
2729	435
2729	7277
2729	11046
2729	85415
2729	1514
2729	5519
2729	55605
2729	29948
2729	84916
2729	58985
2729	130497
2729	728577
2729	389
2729	7780
2729	112939
2729	8878
2729	151195
2729	113444
2729	7086
2729	8645
2729	1508
2729	2706
2729	84790
2729	8772
2729	9122
2729	10768
2729	166824
2729	22871
2729	3856
2729	1000
2729	219738
2729	8824
2729	54796
2729	79369
2729	4524
2729	399668
2729	1728
2729	55666
2729	25987
2729	6948
2729	10383
2729	51114
2729	8644
2729	9361
2729	79711
2729	64771
2729	6583
2729	57016
2729	7296
2729	9289
2729	54978
2729	3692
55365	26
55365	221
55365	9703
55365	23221
55365	51085
55365	10903
55365	535
55365	954
55365	55540
55365	51768
55365	5476
55365	9886
55365	8974
55365	55020
55365	8671
55365	4036
55365	8544
55365	55616
55365	6564
55365	79603
55365	368
55365	7430
55365	57715
55365	112755
55365	80270
55365	126353
55365	2678
55365	29775
55365	50
55365	5641
55365	128414
55365	54
55365	23659
55365	1512
55365	2184
55365	23359
55365	4924
55365	10382
55365	55111
55365	51231
55365	587
55365	199731
55365	1577
55365	6505
55365	79937
55365	158471
55365	1759
55365	54453
55365	56606
55365	9379
55365	2348
55365	5002
55365	9761
55365	1871
55365	1004
55365	3081
55365	92840
55365	84141
55365	84812
55365	27013
55365	54936
55365	2582
55365	10103
55365	57134
55365	200010
55365	81932
55365	26503
55365	1191
55365	8743
55365	113452
55365	48
55365	57670
55365	206358
55365	5208
55365	23096
55365	10786
55365	6568
55365	4337
55365	55715
55365	10893
55365	79639
55365	435
55365	80115
55365	4357
55365	222256
55365	59272
55365	54858
55365	3293
55365	11046
55365	55902
55365	9476
55365	85415
55365	83636
55365	23277
55365	64900
55365	254428
55365	79589
55365	5025
55365	183
55365	1593
55365	80727
55365	274
55365	8836
55365	2542
55365	5519
55365	6519
55365	1559
55365	10579
55365	2028
55365	55605
55365	5830
55365	11001
55365	497190
55365	84916
55365	114804
55365	55244
55365	58985
55365	29956
55365	57657
55365	2052
55365	152404
55365	9547
55365	10050
55365	401262
55365	55630
55365	89944
55365	4253
55365	288
55365	5789
55365	125206
55365	54463
55365	5169
55365	728577
55365	389
55365	6566
55365	3772
55365	90139
55365	7780
55365	4817
55365	10361
55365	2264
55365	126321
55365	5284
55365	7855
55365	79411
55365	57406
55365	7086
55365	651746
55365	8645
55365	1508
55365	57462
55365	9075
55365	220963
55365	2706
55365	26012
55365	81693
55365	374569
55365	717
55365	6609
55365	1200
55365	5345
55365	6520
55365	9122
55365	10768
55365	129303
55365	166824
55365	2705
55365	22871
55365	126917
55365	4648
55365	196410
55365	1000
55365	284076
55365	3643
55365	2525
55365	283848
55365	23491
55365	8824
55365	201232
55365	148979
55365	5095
55365	93129
55365	79369
55365	4524
55365	203111
55365	57085
55365	388886
55365	63917
55365	282679
55365	79962
55365	2731
55365	399668
55365	166815
55365	1582
55365	146802
55365	166012
55365	169693
55365	55666
55365	147968
55365	256714
55365	5627
55365	339766
55365	6948
55365	527
55365	66002
55365	147645
55365	957
55365	9687
55365	79711
55365	64771
55365	6334
55365	6583
55365	6584
55365	23729
55365	5167
55365	131870
55365	8859
55365	9289
55365	3426
55365	91828
55365	647309
55365	54978
55365	53345
55365	283
55365	721
55365	388630
26	6296
26	23221
26	51085
26	10903
26	58473
26	9172
26	54477
26	954
26	2065
26	64398
26	9886
26	29953
26	57662
26	4036
26	79944
26	9727
26	79603
26	368
26	57715
26	29775
26	3249
26	8029
26	114815
26	2348
26	59341
26	55084
26	117247
26	5067
26	6549
26	5624
26	3664
26	54996
26	200010
26	847
26	57670
26	23096
26	55715
26	79085
26	154796
26	80115
26	222256
26	84952
26	158046
26	59272
26	54858
26	23014
26	9053
26	6519
26	10579
26	144193
26	79774
26	85439
26	497190
26	55244
26	387597
26	10500
26	57657
26	5746
26	9547
26	10050
26	7739
26	89944
26	288
26	5789
26	5169
26	152273
26	3772
26	114928
26	23382
26	5745
26	4634
26	2264
26	84988
26	9077
26	79762
26	165140
26	651746
26	23366
26	3174
26	158405
26	364
26	222389
26	26012
26	81693
26	374569
26	7275
26	256764
26	762
26	8309
26	9122
26	255743
26	54921
26	2705
26	4648
26	2018
26	284076
26	2850
26	79849
26	10924
26	148979
26	10008
26	10458
26	63951
26	203111
26	79962
26	166012
26	64922
26	66002
26	957
26	55753
26	3426
26	28893
26	8972
26	115290
26	28401
3075	6542
3075	2328
3075	321
3075	9168
3075	54432
3075	9130
3075	10290
3075	10179
3075	151887
3075	5836
3075	27106
3075	10392
3075	9124
3075	420
3075	56940
3075	4015
3075	1809
3075	868
3075	79745
3075	9643
3075	5908
3075	7533
3075	23025
3075	7187
3075	7223
3075	9645
3075	2752
3075	6366
3075	23213
3075	7057
3075	79739
3075	8996
3075	3487
3075	4170
3075	8444
3075	1295
3075	84159
3075	5305
3075	8404
3075	10350
3075	23460
3075	4681
3075	10417
3075	30815
3075	10602
3075	2992
3075	133308
3075	3148
3075	8819
3075	133584
3075	114801
3075	11067
3075	3660
3075	3575
3075	4642
3075	3059
3075	6478
3075	7058
3075	3908
3075	3269
3075	4217
3075	50861
3075	57713
3075	3105
6542	126393
6542	9244
6542	3097
6542	3459
6542	1356
6542	8531
6542	2817
6542	10797
6542	7132
6542	5873
6542	10290
6542	8527
6542	3566
6542	57655
6542	10580
6542	5836
6542	4281
6542	7076
6542	688
6542	84935
6542	83716
6542	8840
6542	57664
6542	3554
6542	8809
6542	57568
6542	7043
6542	25902
6542	60598
6542	79143
6542	30817
6542	79689
6542	7533
6542	23025
6542	9590
6542	9467
6542	9945
6542	1729
6542	22856
6542	5176
6542	7223
6542	10894
6542	9645
6542	2752
6542	7097
6542	7057
6542	57575
6542	6541
6542	2627
6542	3487
6542	9064
6542	54507
6542	1295
6542	9180
6542	7162
6542	9258
6542	710
6542	6876
6542	678
6542	8404
6542	114907
6542	3460
6542	715
6542	5739
6542	133308
6542	10252
6542	2277
6542	9188
6542	54838
6542	79156
6542	5271
6542	79850
6542	649
6542	6774
6542	5724
6542	3643
6542	344558
6542	114897
6542	7050
6542	716
6542	10581
6542	727910
6542	7058
6542	342035
6542	55893
6542	3269
6542	170384
6542	4217
6542	27347
6542	26286
57147	23098
57147	9462
57147	55663
57147	9701
57147	60625
57147	221927
57147	835
57147	55188
57147	348995
57147	57479
57147	9656
57147	23262
57147	221322
57147	79034
57147	65258
57147	55701
57147	114785
57147	84629
57147	54954
57147	57697
57147	114791
23098	7629
23098	5978
23098	9739
23098	9701
23098	79918
23098	9841
23098	64689
23098	22835
23098	57479
23098	84872
23098	129685
23098	283337
23098	90324
23098	54465
23098	22976
23098	64324
23098	114785
23098	388969
23098	8019
23098	140460
23098	387032
23098	221785
23098	22834
23098	26146
843	952
843	10926
843	92745
843	57823
843	10077
843	10347
843	3902
843	5996
843	201294
843	1120
843	79609
843	145508
843	5721
843	6789
843	63910
843	5294
843	6804
843	113263
843	55294
843	51296
843	10312
843	64333
843	65244
843	4046
843	1875
843	26191
843	27314
843	55784
843	26502
843	63977
843	25816
843	3561
843	84513
843	286257
843	7762
843	150
843	123872
843	115362
843	23643
843	146857
843	9246
843	55113
843	115992
843	51278
843	5966
843	8320
843	9263
843	150365
843	64127
843	162514
843	83756
843	80305
843	9495
843	283989
843	11200
843	144535
843	441168
843	8510
843	84941
843	641
843	26112
843	51465
843	80352
843	28783
843	28799
843	28452
843	28445
843	28414
843	28901
843	140564
843	28878
952	92745
952	57823
952	5452
952	10863
952	608
952	639
952	10077
952	10170
952	30009
952	3385
952	8530
952	27334
952	11262
952	5788
952	9262
952	3902
952	393
952	201294
952	23430
952	27128
952	1439
952	145508
952	4792
952	84174
952	6789
952	63910
952	11040
952	4818
952	5294
952	1326
952	9267
952	55294
952	51296
952	5450
952	969
952	4939
952	3003
952	7903
952	7535
952	5997
952	962
952	2633
952	7128
952	1846
952	7852
952	4063
952	81030
952	3659
952	5880
952	57705
952	4046
952	84824
952	10346
952	79368
952	9201
952	4064
952	26191
952	51303
952	160428
952	64005
952	80774
952	3662
952	834
952	675
952	5366
952	84958
952	83416
952	29124
952	92610
952	3561
952	83706
952	925
952	339145
952	123872
952	115362
952	23643
952	64092
952	653361
952	115992
952	917
952	1234
952	2672
952	51278
952	5966
952	8320
952	149628
952	9447
952	836
952	115004
952	117289
952	115908
952	94241
952	150365
952	64127
952	126306
952	5368
952	6890
952	399
952	7480
952	83756
952	5272
952	133418
952	3603
952	1521
952	10125
952	89857
952	387357
952	924
952	7634
952	3738
952	2081
952	91523
952	6748
952	286530
952	4068
952	752
952	2833
952	8784
952	164118
952	144535
952	84941
952	641
952	3004
952	916
952	28908
952	28907
952	28906
952	28874
952	28876
952	28820
952	28781
952	28823
952	28776
952	28783
952	28826
952	28791
952	28793
952	28797
952	28814
952	28799
952	28802
952	28803
952	28614
952	28457
952	28452
952	28450
952	28449
952	28445
952	28444
952	28455
952	28434
952	28395
952	28465
952	28424
952	28423
952	28388
952	28420
952	28391
952	28461
952	102723168
952	22914
952	28773
952	28414
952	28875
952	28426
952	28557
952	81567
952	28904
952	28937
952	28942
952	28938
952	28901
952	28941
952	28930
952	28882
952	28940
952	28299
952	28913
952	28935
952	28878
952	6352
952	8342
952	28454
952	6351
952	28817
952	102723169
126393	9244
126393	3082
126393	1462
126393	87
126393	2192
126393	26002
126393	4313
126393	54997
126393	2687
126393	9770
126393	8406
126393	83716
126393	25789
126393	857
126393	5118
126393	165
126393	1363
126393	730
126393	2591
126393	2335
126393	2274
126393	7045
126393	2331
126393	4327
126393	5176
126393	59352
126393	10468
126393	29015
126393	23017
126393	81618
126393	109
126393	1545
126393	26509
126393	11010
126393	4060
126393	2627
126393	55790
126393	55638
126393	83643
126393	8404
126393	114907
126393	715
126393	2199
126393	1359
126393	8819
126393	79987
126393	59271
126393	3489
126393	7439
126393	285590
126393	79772
126393	150368
126393	22882
126393	143458
126393	51363
126393	716
126393	220
126393	7058
126393	7373
126393	5549
126393	50861
126393	1675
126393	1902
126393	100507055
126393	54492
126393	9936
126393	10418
572	4706
572	51226
572	79090
572	84954
572	80199
572	10233
572	4331
572	25901
572	11345
572	57545
572	64951
572	57418
572	51015
572	2235
572	54472
572	51619
572	29093
572	594
572	10998
572	28971
572	64147
572	29058
572	51650
572	55862
572	28978
572	23464
572	25828
572	5372
572	10005
572	79758
572	1666
572	1891
572	92960
572	5425
572	573
572	64077
572	2584
572	25906
572	29099
572	84274
572	7915
572	55856
572	1611
572	8382
572	4437
572	51300
572	84836
572	64960
572	81569
572	8673
572	4709
572	4702
572	404636
572	51019
572	64756
572	514
572	26231
572	56731
572	8195
572	79717
572	1350
572	64792
572	6638
572	3712
572	25847
572	4738
572	93974
572	51805
572	51241
572	81689
572	517
572	23479
572	4711
572	90871
572	84681
572	84300
572	64776
572	51103
572	403
572	27068
572	326625
572	6727
572	10907
572	25874
572	127018
572	79582
572	55347
572	84869
572	4726
572	26240
572	5723
572	1069
572	210
572	3176
572	26175
572	10428
572	135154
572	27342
572	522
572	55005
572	9556
572	7381
572	285367
572	10239
572	127262
572	84303
572	388284
572	199745
572	55260
572	400569
572	79622
572	51727
572	79078
572	4724
572	25798
572	1020
572	154791
572	138716
572	4712
572	122961
572	25911
572	119710
572	27018
572	84191
572	54948
572	10632
572	4723
572	7001
572	84309
572	388753
572	136647
572	123355
572	54951
572	197370
572	8738
572	27247
572	10477
572	84520
572	11337
572	4255
572	202051
572	98
572	27258
572	4696
572	883
572	118812
572	91647
572	28998
572	55277
572	118487
572	78988
572	150684
572	7388
572	65003
572	378708
572	254295
572	51642
572	375757
572	114926
572	84277
572	55272
572	4351
572	27335
572	84282
572	79777
572	64975
572	54059
572	90736
572	91689
572	116541
572	4707
572	10587
572	374659
572	55328
572	55967
572	391356
572	59307
572	64976
572	51741
572	5575
572	170622
572	7390
572	360165
572	145853
572	140465
572	57001
572	8270
572	10438
572	373156
572	10455
572	353
572	619208
572	6920
572	550643
572	131118
572	414919
572	125150
572	100131187
572	101928527
572	51372
572	91368
572	9551
572	539
572	647087
572	25864
572	389203
572	55845
572	100129361
572	404672
4706	79017
4706	8228
4706	51629
4706	10463
4706	4331
4706	51071
4706	25901
4706	63933
4706	8574
4706	30
4706	64951
4706	3029
4706	4942
4706	51015
4706	9650
4706	224
4706	54472
4706	79944
4706	64147
4706	29058
4706	5037
4706	55862
4706	6576
4706	6767
4706	10490
4706	191
4706	5303
4706	57149
4706	1891
4706	11112
4706	573
4706	10367
4706	64077
4706	8649
4706	217
4706	7915
4706	55856
4706	5191
4706	10591
4706	4437
4706	11334
4706	84836
4706	55041
4706	23341
4706	6342
4706	34
4706	3155
4706	10327
4706	8673
4706	84418
4706	64236
4706	10434
4706	219402
4706	6780
4706	171425
4706	84269
4706	84266
4706	79717
4706	85359
4706	64792
4706	4698
4706	3712
4706	25847
4706	51295
4706	93974
4706	81689
4706	517
4706	2647
4706	23479
4706	55270
4706	10588
4706	9550
4706	84681
4706	7172
4706	64776
4706	8634
4706	3033
4706	113675
4706	326625
4706	10169
4706	84299
4706	6726
4706	130589
4706	55347
4706	132299
4706	5723
4706	11212
4706	549
4706	6834
4706	22921
4706	2746
4706	10428
4706	23576
4706	55005
4706	10901
4706	131076
4706	64216
4706	79078
4706	56898
4706	4338
4706	94081
4706	154791
4706	5092
4706	84191
4706	2879
4706	27160
4706	123355
4706	54951
4706	51181
4706	7314
4706	202051
4706	883
4706	10243
4706	23261
4706	91647
4706	8801
4706	10924
4706	26996
4706	378708
4706	375757
4706	51027
4706	4729
4706	55256
4706	91689
4706	8508
4706	55328
4706	157567
4706	317749
4706	145853
4706	7259
4706	36
4706	51108
4706	127687
4706	26275
4706	801
4706	10455
4706	54458
4706	254863
4706	402
4706	100131187
4706	9054
4706	85014
4706	389203
4706	400916
4706	100129361
4706	404672
115703	51364
115703	1298
115703	25956
115703	4983
115703	80336
115703	729440
115703	2549
115703	1768
115703	57035
115703	84251
115703	84071
115703	79684
115703	83468
115703	27241
115703	375775
115703	64773
115703	113220
115703	130752
115703	83872
115703	93627
115703	51351
115703	3798
115703	118491
115703	57125
115703	5635
115703	84765
115703	90557
115703	151613
115703	27152
115703	79841
115703	91433
115703	51148
115703	131616
115703	10826
115703	55657
115703	147912
115703	201164
115703	575
115703	492311
115703	256329
115703	90668
115703	50626
115703	9901
115703	57573
115703	23145
115703	80217
115703	57209
115703	9666
115703	494513
115703	92270
115703	81890
115703	63920
115703	200765
115703	389813
115703	221078
51364	25960
51364	56895
51364	57560
51364	50509
51364	8086
51364	114327
51364	60686
51364	10278
51364	8736
51364	729440
51364	828
51364	23373
51364	2051
51364	643641
51364	20
51364	2054
51364	84071
51364	55809
51364	6253
51364	3092
51364	3236
51364	376497
51364	80726
51364	4037
51364	2949
51364	57639
51364	65012
51364	92922
51364	10516
51364	128272
51364	148327
51364	84276
51364	93627
51364	56904
51364	27315
51364	219854
51364	91409
51364	51351
51364	163175
51364	5239
51364	51560
51364	3798
51364	54768
51364	54058
51364	115399
51364	5635
51364	54987
51364	90557
51364	132014
51364	401207
51364	51148
51364	11259
51364	131616
51364	83450
51364	5916
51364	6623
51364	219833
51364	5413
51364	728661
51364	7169
51364	170371
51364	414918
51364	115557
10165	57019
10165	51573
10165	1352
10165	115939
10165	51534
10165	7384
10165	5704
10165	9604
10165	1355
10165	8540
10165	4719
10165	7260
10165	8504
10165	10039
10165	51606
10165	92017
10165	55173
10165	5291
10165	5318
10165	5188
10165	60488
10165	1431
10165	55588
10165	4942
10165	55631
10165	3421
10165	55737
10165	998
10165	8907
10165	6389
10165	8301
10165	64431
10165	5250
10165	7879
10165	22920
10165	10187
10165	2222
10165	1653
10165	55322
10165	56910
10165	10890
10165	3030
10165	8895
10165	22929
10165	54469
10165	7205
10165	54675
10165	8079
10165	51324
10165	1738
10165	2271
10165	27154
10165	5434
10165	23786
10165	51493
10165	11252
10165	162
10165	54471
10165	25813
10165	50
10165	5494
10165	4522
10165	5693
10165	2937
10165	1457
10165	9371
10165	54602
10165	10166
10165	23078
10165	5432
10165	79613
10165	4682
10165	55313
10165	9093
10165	57020
10165	79719
10165	114294
10165	123263
10165	2936
10165	4793
10165	55101
10165	51073
10165	2931
10165	51678
10165	8887
10165	29886
10165	7965
10165	644
10165	9827
10165	51104
10165	11101
10165	91452
10165	5878
10165	10493
10165	26610
10165	5007
10165	8050
10165	5715
10165	506
10165	79611
10165	51184
10165	50813
10165	55907
10165	10486
10165	51069
10165	83594
10165	10884
10165	5201
10165	7265
10165	5096
10165	5576
10165	7372
10165	11222
10165	9784
10165	51253
10165	23463
10165	51102
10165	515
10165	9927
10165	127700
10165	64121
10165	9670
10165	5052
10165	55157
10165	79947
10165	26234
10165	79109
10165	57706
10165	9525
10165	1743
10165	8892
10165	51004
10165	39
10165	5357
10165	9409
10165	51116
10165	29960
10165	57213
10165	57486
10165	9217
10165	79072
10165	57380
10165	80262
10165	2806
10165	92675
10165	6629
10165	7389
10165	826
10165	7190
10165	79717
10165	10606
10165	23008
10165	9070
10165	84816
10165	55278
10165	51250
10165	4705
10165	4354
10165	23229
10165	529
10165	26061
10165	10197
10165	47
10165	8799
10165	64087
10165	10989
10165	51318
10165	7326
10165	60678
10165	55915
10165	26284
10165	27183
10165	8546
10165	10400
10165	6341
10165	3295
10165	1022
10165	377
10165	10971
10165	4677
10165	65080
10165	64965
10165	8803
10165	10238
10165	5695
10165	51103
10165	3032
10165	10128
10165	310
10165	471
10165	55759
10165	9908
10165	91445
10165	4704
10165	2098
10165	84656
10165	7385
10165	5170
10165	1213
10165	5226
10165	5686
10165	223
10165	4259
10165	79590
10165	58497
10165	81609
10165	285282
10165	26240
10165	4594
10165	51390
10165	79624
10165	29934
10165	526
10165	58493
10165	401548
10165	114987
10165	80142
10165	818
10165	60496
10165	55004
10165	1737
10165	22982
10165	80224
10165	166785
10165	130074
10165	498
10165	5213
10165	130888
10165	9868
10165	54148
10165	139322
10165	528
10165	5018
10165	10670
10165	60685
10165	10311
10165	5192
10165	116987
10165	5051
10165	4817
10165	65018
10165	84134
10165	124995
10165	11267
10165	9114
10165	4731
10165	56894
10165	55129
10165	2224
10165	9673
10165	51
10165	65260
10165	79699
10165	10380
10165	64216
10165	129285
10165	5194
10165	151195
10165	51023
10165	128240
10165	79411
10165	11102
10165	79714
10165	327
10165	63891
10165	84340
10165	501
10165	25879
10165	216
10165	84267
10165	30968
10165	220972
10165	221154
10165	55172
10165	509
10165	142940
10165	64112
10165	123169
10165	10845
10165	79837
10165	26995
10165	51031
10165	27249
10165	5162
10165	85476
10165	65008
10165	94056
10165	201931
10165	140838
10165	4534
10165	5223
10165	199857
10165	9158
10165	5499
10165	1657
10165	93624
10165	51126
10165	54931
10165	81876
10165	56945
10165	113829
10165	54993
10165	84277
10165	51115
10165	6888
10165	29928
10165	2885
10165	140461
10165	7284
10165	23042
10165	22827
10165	169200
10165	166379
10165	5571
10165	51021
10165	8624
10165	84193
10165	56616
10165	79184
10165	5478
10165	79693
10165	51399
10165	3652
10165	26037
10165	128
10165	439
10165	112770
10165	830
10165	128387
10165	6643
10165	1147
10165	4722
10165	390916
10165	441272
10165	9189
10165	55670
10165	57594
10165	342371
10165	8505
10165	51608
10165	158
10165	100287932
10165	8031
996	3980
996	55591
996	55236
996	23198
996	9448
996	64778
996	1540
996	8761
996	3717
996	5687
996	8731
996	55033
996	80018
996	10973
996	10915
996	1452
996	55704
996	55127
996	58517
996	29899
996	84668
996	51691
996	54882
996	84923
996	10001
996	29889
996	60561
996	57695
996	10006
996	2589
996	27
996	9125
996	817
996	92345
996	56929
996	9712
996	147339
996	9425
996	57466
996	4690
996	4000
996	84124
996	148789
996	6314
996	23160
996	84135
996	1613
996	51030
996	64318
996	390502
996	253461
996	2131
996	6734
996	9583
996	57089
996	23137
996	100652748
996	23243
996	96459
3980	54887
3980	9733
3980	11176
3980	10523
3980	51430
3980	57478
3980	22870
3980	11196
3980	23185
3980	8453
3980	1665
3980	25782
3980	3416
3980	50837
3980	23597
3980	55661
3980	134430
3980	6733
3980	29920
3980	6868
3980	57466
3980	103
3980	10825
3980	80155
3980	9382
3980	219988
3980	253461
6296	5164
6296	10083
6296	2326
6296	55349
6296	11136
6296	51071
6296	8574
6296	53340
6296	4129
6296	224
6296	9886
6296	29953
6296	38
6296	7374
6296	4036
6296	55437
6296	23136
6296	80036
6296	2346
6296	79944
6296	29965
6296	4708
6296	9727
6296	368
6296	23428
6296	284422
6296	53841
6296	23786
6296	6576
6296	5372
6296	3172
6296	6640
6296	191
6296	1428
6296	2184
6296	1891
6296	11112
6296	1174
6296	22949
6296	54662
6296	2348
6296	217
6296	51567
6296	10591
6296	4883
6296	5618
6296	1962
6296	3081
6296	6549
6296	5624
6296	55041
6296	6342
6296	1429
6296	3155
6296	3664
6296	78989
6296	84263
6296	10965
6296	2053
6296	847
6296	35
6296	4835
6296	171425
6296	10893
6296	154796
6296	5648
6296	4357
6296	7263
6296	9296
6296	222256
6296	64792
6296	91860
6296	59272
6296	2538
6296	2330
6296	83636
6296	1644
6296	92259
6296	79746
6296	6927
6296	23014
6296	2647
6296	9053
6296	26056
6296	10588
6296	51204
6296	9380
6296	10864
6296	670
6296	7172
6296	54810
6296	1629
6296	3032
6296	10579
6296	3033
6296	4547
6296	83758
6296	144193
6296	283375
6296	79774
6296	85439
6296	6652
6296	2108
6296	497190
6296	2653
6296	58488
6296	10040
6296	3613
6296	114804
6296	6647
6296	55244
6296	127294
6296	6391
6296	8416
6296	9027
6296	10840
6296	132299
6296	133688
6296	635
6296	9547
6296	28957
6296	1807
6296	2746
6296	1979
6296	159963
6296	10249
6296	740
6296	23171
6296	53354
6296	1601
6296	130013
6296	2528
6296	255027
6296	6854
6296	1376
6296	127262
6296	23382
6296	65018
6296	808
6296	84988
6296	51
6296	205
6296	79762
6296	79568
6296	131474
6296	54502
6296	28999
6296	56898
6296	134147
6296	3174
6296	2203
6296	364
6296	9075
6296	220963
6296	51084
6296	222389
6296	84858
6296	120939
6296	81693
6296	374569
6296	5092
6296	1528
6296	256764
6296	197257
6296	8800
6296	10449
6296	124935
6296	55867
6296	8309
6296	9122
6296	54921
