kegg_id,ncbi_gene_id
C00026,84678
C00026,5351
C00026,5352
C00026,8985
C00026,129450
C00026,54784
C00026,8846
C00026,100137047
C00026,23133
C00026,51780
C00026,55806
C00026,55818
C00026,80853
C00026,100129053
C00026,23030
C00026,23081
C00026,390245
C00026,55693
C00026,84864
C00026,9682
C00026,10765
C00026,5927
C00026,79697
C00026,8242
C00026,8284
C00026,23135
C00026,7403
C00026,7404
C00026,10536
C00026,55214
C00026,64175
C00026,79831
C00026,55217
C00026,200424
C00026,54790
C00026,80312
C00026,217
C00026,219
C00026,223
C00026,224
C00026,501
C00026,4967
C00026,55753
C00026,2746
C00026,2747
C00026,10157
C00026,137362
C00026,2805
C00026,2806
C00026,4942
C00026,18
C00026,2875
C00026,84706
C00026,55847
C00026,51166
C00026,64902
C00026,586
C00026,587
C00026,189
C00026,6898
C00026,29968
C00026,56267
C00026,883
C00026,4817
C00026,56954
C00027,51179
C00027,54363
C00027,847
C00027,137902
C00027,4025
C00027,7837
C00027,8288
C00027,9588
C00027,7173
C00027,257202
C00027,2876
C00027,2877
C00027,2878
C00027,2880
C00027,2882
C00027,493869
C00027,4353
C00027,6647
C00027,6648
C00027,6649
C00027,7498
C00027,316
C00027,5498
C00027,51
C00027,8310
C00027,8528
C00027,4015
C00027,259307
C00027,314
C00027,8639
C00027,26
C00027,1610
C00027,4128
C00027,4129
C00027,55163
C00027,51268
C00027,196743
C00027,54498
C00027,50506
C00027,53905
C00027,55328
C00027,6821
C00027,169714
C00027,2671
C00027,5768
C00027,8991
C00027,51449
C00027,78991
C00028,55349
C00028,79944
C00028,728294
C00028,137902
C00028,4025
C00028,7837
C00028,8288
C00028,9588
C00028,7299
C00028,5742
C00028,5743
C00028,83475
C00028,9023
C00028,221656
C00028,23028
C00028,8309
C00028,1355
C00028,1735
C00028,1733
C00028,1734
C00028,35
C00028,36
C00028,34
C00028,54884
C00028,27304
C00028,55034
C00028,2990
C00028,9365
C00028,4337
C00028,51540
C00029,7358
C00029,2997
C00029,2998
C00029,29880
C00029,2992
C00029,8908
C00029,8985
C00029,7357
C00029,2592
C00029,7360
C00029,256281
C00029,84304
C00029,5167
C00029,5169
C00029,2582
C00030,55349
C00030,79944
C00030,728294
C00030,137902
C00030,4025
C00030,7837
C00030,8288
C00030,9588
C00030,7299
C00030,5742
C00030,5743
C00030,83475
C00030,9023
C00030,221656
C00030,23028
C00030,8309
C00030,1355
C00030,1735
C00030,1733
C00030,1734
C00030,35
C00030,36
C00030,34
C00030,54884
C00030,27304
C00030,55034
C00030,2990
C00030,9365
C00030,4337
C00030,51540
C00031,2683
C00031,3906
C00031,8704
C00031,178
C00031,3098
C00031,3099
C00031,3101
C00031,80201
C00031,83440
C00031,2645
C00031,2538
C00031,57818
C00031,92579
C00031,6476
C00031,80162
C00031,3938
C00031,2548
C00031,2595
C00031,8972
C00031,93432
C00031,23193
C00031,57733
C00031,2717
C00031,2720
C00031,11181
C00031,2629
C00031,57704
C00032,3162
C00032,3163
C00032,1352
C00032,3052
C00032,2235
C00033,1586
C00033,217
C00033,219
C00033,223
C00033,224
C00033,501
C00033,218
C00033,221
C00033,222
C00033,140733
C00033,28992
C00033,285148
C00033,5444
C00033,5445
C00033,5446
C00033,374569
C00033,5049
C00033,5050
C00033,5051
C00033,7941
C00033,54414
C00033,8824
C00033,43
C00033,590
C00033,134526
C00033,91703
C00033,100526760
C00033,95
C00033,443
C00033,51005
C00033,9487
C00033,97
C00033,98
C00033,3155
C00033,54511
C00033,23181
C00033,55902
C00033,84532
C00035,50484
C00035,6240
C00035,6241
C00035,79712
C00035,85365
C00035,56052
C00035,10690
C00035,2525
C00035,2527
C00035,2528
C00035,2523
C00035,2524
C00035,8813
C00035,5313
C00035,5315
C00035,54963
C00035,7371
C00035,83549
C00035,123688
C00035,10201
C00035,221264
C00035,29922
C00035,4830
C00035,4831
C00035,4832
C00035,4833
C00035,654364
C00035,2987
C00035,390637
C00035,87178
C00035,374659
C00035,377841
C00035,953
C00035,956
C00035,124583
C00035,955
C00035,957
C00035,9583
C00035,150786
C00035,347517
C00035,51560
C00035,5870
C00035,7879
C00035,84084
C00035,6729
C00035,10059
C00035,1759
C00035,1785
C00035,26052
C00035,4976
C00035,5105
C00035,5106
C00035,8801
C00035,8802
C00035,8803
C00035,122622
C00035,159
C00036,4190
C00036,4191
C00036,4200
C00036,10873
C00036,4199
C00036,554235
C00036,8528
C00036,259307
C00036,1431
C00036,47
C00036,137362
C00036,2805
C00036,2806
C00036,56954
C00036,5105
C00036,5106
C00036,124900512
C00036,151313
C00036,51011
C00036,5091
C00037,1610
C00037,2731
C00037,51268
C00037,1757
C00037,107080644
C00037,27232
C00037,6470
C00037,6472
C00037,2628
C00037,10249
C00037,219970
C00037,23464
C00037,211
C00037,212
C00037,570
C00037,189
C00037,64902
C00037,51056
C00037,290
C00037,2617
C00037,2937
C00037,2618
C00039,1786
C00039,1788
C00039,1789
C00039,1791
C00039,7015
C00039,10514
C00039,10721
C00039,11201
C00039,201973
C00039,27343
C00039,27434
C00039,353497
C00039,51426
C00039,54107
C00039,5422
C00039,5423
C00039,5424
C00039,5426
C00039,5427
C00039,5428
C00039,5429
C00039,56655
C00039,5980
C00039,3978
C00039,3980
C00039,3981
C00040,51102
C00040,55825
C00040,51
C00040,8310
C00040,34
C00040,33
C00040,10249
C00040,219970
C00040,128966744
C00040,137964
C00040,150763
C00040,57678
C00040,84803
C00040,10449
C00040,30
C00040,3032
C00040,54898
C00040,60481
C00040,64834
C00040,6785
C00040,79071
C00040,79993
C00040,83401
C00040,137695
C00040,346606
C00040,84649
C00040,8694
C00040,116255
C00040,80168
C00040,10162
C00040,254531
C00040,54947
C00040,79888
C00040,6646
C00040,8435
C00040,253782
C00040,91012
C00040,204219
C00040,29956
C00040,79603
C00040,10715
C00040,8443
C00040,10554
C00040,10555
C00040,129642
C00040,154141
C00040,253558
C00040,51099
C00040,55326
C00040,56894
C00040,56895
C00040,100287520
C00040,92292
C00040,158833
C00040,158835
C00041,2875
C00041,84706
C00041,64902
C00041,189
C00041,9054
C00041,55034
C00041,8942
C00041,51540
C00041,16
C00041,57505
C00042,8424
C00042,444
C00042,5264
C00042,283208
C00042,5033
C00042,8974
C00042,22992
C00042,84678
C00042,5351
C00042,5352
C00042,8985
C00042,129450
C00042,54784
C00042,8846
C00042,100137047
C00042,23133
C00042,51780
C00042,55806
C00042,55818
C00042,80853
C00042,100129053
C00042,23030
C00042,23081
C00042,390245
C00042,55693
C00042,84864
C00042,9682
C00042,10765
C00042,5927
C00042,79697
C00042,8242
C00042,8284
C00042,23135
C00042,7403
C00042,7404
C00042,10536
C00042,55214
C00042,64175
C00042,79831
C00042,55217
C00042,200424
C00042,54790
C00042,80312
C00042,7915
C00042,6389
C00042,6390
C00042,79783
C00042,5019
C00042,64064
C00042,8801
C00042,8802
C00042,8803
C00043,2650
C00043,199857
C00043,79868
C00043,4247
C00043,4248
C00043,11282
C00043,11320
C00043,152586
C00043,25834
C00043,10331
C00043,192134
C00043,10678
C00043,79369
C00043,2651
C00043,4249
C00043,5277
C00043,84002
C00043,3036
C00043,3037
C00043,3038
C00043,2135
C00043,2137
C00043,2131
C00043,2132
C00043,2134
C00043,285203
C00043,8473
C00043,84892
C00043,6675
C00043,91373
C00043,1798
C00043,79158
C00043,10020
C00043,2582
C00044,5313
C00044,5315
C00044,54963
C00044,7371
C00044,83549
C00044,123688
C00044,10201
C00044,221264
C00044,29922
C00044,4830
C00044,4831
C00044,4832
C00044,4833
C00044,654364
C00044,29925
C00044,29926
C00044,8790
C00044,8732
C00044,11128
C00044,25885
C00044,5430
C00044,5431
C00044,5442
C00044,55703
C00044,84172
C00044,115004
C00044,2643
C00044,318
C00044,377841
C00044,953
C00044,956
C00044,5167
C00044,5169
C00044,150786
C00044,347517
C00044,51560
C00044,5870
C00044,7879
C00044,84084
C00044,6729
C00044,10059
C00044,1759
C00044,1785
C00044,26052
C00044,4976
C00044,5105
C00044,5106
C00044,4337
C00044,107
C00044,108
C00044,109
C00044,111
C00044,112
C00044,113
C00044,114
C00044,115
C00044,196883
C00044,55811
C00044,2977
C00044,2982
C00044,2983
C00044,2984
C00044,2986
C00044,3000
C00044,4881
C00044,4882
C00044,8801
C00044,8802
C00044,8803
C00044,122622
C00044,159
C00044,3978
C00045,102724197
C00045,124975
C00045,2678
C00045,2686
C00045,2687
C00046,10914
C00046,11044
C00046,167153
C00046,169966
C00046,54855
C00046,55149
C00046,56903
C00046,64282
C00046,64852
C00046,64895
C00046,23318
C00046,79670
C00046,11128
C00046,25885
C00046,5430
C00046,5431
C00046,5442
C00046,55703
C00046,84172
C00046,87178
C00047,10157
C00047,135293
C00047,686
C00047,87769
C00047,3735
C00047,57571
C00048,9380
C00048,51179
C00048,54363
C00048,1610
C00048,189
C00048,64902
C00048,112817
C00048,5066
C00049,554235
C00049,259307
C00049,790
C00049,339983
C00049,137362
C00049,2805
C00049,2806
C00049,374569
C00049,80150
C00049,443
C00049,175
C00049,339896
C00049,51380
C00049,2571
C00049,2572
C00049,1615
C00049,55157
C00049,10606
C00049,122622
C00049,159
C00049,445
C00049,440
C00051,2879
C00051,9588
C00051,257202
C00051,2876
C00051,2877
C00051,2878
C00051,2880
C00051,2882
C00051,493869
C00051,23474
C00051,2936
C00051,10587
C00051,114112
C00051,7296
C00051,51060
C00051,58472
C00051,57412
C00051,102724197
C00051,124975
C00051,2678
C00051,2686
C00051,2687
C00051,10314
C00051,119391
C00051,221357
C00051,25774
C00051,27306
C00051,2938
C00051,2939
C00051,2940
C00051,2941
C00051,2944
C00051,2946
C00051,2947
C00051,2948
C00051,2949
C00051,2950
C00051,2952
C00051,2953
C00051,373156
C00051,4257
C00051,4258
C00051,4259
C00051,653689
C00051,9446
C00051,2098
C00051,3029
C00051,494143
C00051,79094
C00051,4056
C00051,2739
C00051,2937
C00052,56913
C00052,2683
C00052,3906
C00052,8704
C00052,53947
C00052,9331
C00052,9334
C00052,8702
C00052,28
C00052,8703
C00052,7368
C00052,23127
C00052,79709
C00052,8985
C00052,8705
C00052,8707
C00052,8708
C00052,127550
C00052,2592
C00052,2582
C00053,9060
C00053,9061
C00053,445329
C00053,6799
C00053,6817
C00053,6818
C00053,9514
C00053,6822
C00053,56548
C00053,9469
C00053,6820
C00053,8459
C00053,8460
C00053,8534
C00053,222537
C00053,9957
C00053,9956
C00053,9953
C00053,9955
C00053,51363
C00053,113189
C00053,6783
C00053,166012
C00053,50515
C00053,55501
C00053,3340
C00053,64579
C00053,8509
C00053,9348
C00053,10380
C00053,54928
C00054,445329
C00054,6799
C00054,6817
C00054,6818
C00054,9514
C00054,6822
C00054,56548
C00054,9469
C00054,6820
C00054,8459
C00054,8460
C00054,8534
C00054,222537
C00054,9957
C00054,9956
C00054,9953
C00054,9955
C00054,51363
C00054,113189
C00054,6783
C00054,166012
C00054,50515
C00054,55501
C00054,3340
C00054,64579
C00054,8509
C00054,9348
C00054,10380
C00054,54928
C00054,283927
C00054,390916
C00055,6480
C00055,84620
C00055,6482
C00055,6483
C00055,6484
C00055,10402
C00055,6487
C00055,256435
C00055,27090
C00055,6489
C00055,8869
C00055,54963
C00055,7371
C00055,83549
C00055,129607
C00055,51727
C00055,10390
C00055,85465
C00055,10423
C00055,56994
C00055,54675
C00055,142891
C00055,166929
C00055,259230
C00055,9489
C00055,100526794
C00055,22978
C00055,284958
C00055,30833
C00055,4907
C00055,55
C00055,56953
C00055,84618
C00055,93034
C00055,115024
C00055,51251
C00055,56985
C00055,377841
C00055,953
C00055,956
C00055,5167
C00055,5169
C00058,55256
C00058,1588
C00058,1595
C00058,2098
C00058,443
C00058,64146
C00058,125061
C00058,2643
C00058,25902
C00058,4522
C00059,6821
C00059,10314
C00059,119391
C00059,221357
C00059,25774
C00059,27306
C00059,2938
C00059,2939
C00059,2940
C00059,2941
C00059,2944
C00059,2946
C00059,2947
C00059,2948
C00059,2949
C00059,2950
C00059,2952
C00059,2953
C00059,373156
C00059,4257
C00059,4258
C00059,4259
C00059,653689
C00059,9446
C00059,9060
C00059,9061
C00059,411
C00059,3423
C00059,2799
C00059,412
C00059,2588
C00059,410
C00059,6448
C00060,217
C00060,219
C00060,223
C00060,224
C00060,501
C00060,218
C00060,221
C00060,222
C00060,316
C00060,1066
C00060,124641
C00060,221223
C00060,23491
C00060,8824
C00060,1056
C00060,119548
C00060,13
C00060,3990
C00060,5406
C00060,5407
C00060,5408
C00060,57104
C00060,80339
C00060,8513
C00060,9388
C00060,11145
C00060,54979
C00060,4023
C00060,100137049
C00060,100652777
C00060,123745
C00060,151056
C00060,255189
C00060,26279
C00060,283748
C00060,30814
C00060,391013
C00060,50487
C00060,5319
C00060,5320
C00060,5321
C00060,5322
C00060,64600
C00060,81579
C00060,8398
C00060,8399
C00060,84647
C00060,8605
C00060,8681
C00060,10434
C00060,10908
C00060,11313
C00060,1178
C00060,23659
C00060,374569
C00060,375775
C00060,3991
C00060,590
C00060,80150
C00060,91703
C00060,100526760
C00060,95
C00060,443
C00060,27165
C00060,2744
C00060,125981
C00060,340485
C00060,427
C00060,56624
C00060,56954
C00060,51733
C00060,97
C00060,98
C00060,81889
C00061,55312
C00061,80308
C00061,51205
C00061,52
C00061,53
C00061,54
C00061,55
C00061,93650
C00061,5167
C00061,5169
C00062,4842
C00062,4843
C00062,4846
C00062,2628
C00062,141
C00062,383
C00062,384
C00062,113451
C00062,435
C00062,57038
C00062,5917
C00062,57571
C00063,22845
C00063,5211
C00063,5213
C00063,5214
C00063,5313
C00063,5315
C00063,10201
C00063,221264
C00063,29922
C00063,4830
C00063,4831
C00063,4832
C00063,4833
C00063,654364
C00063,5833
C00063,5130
C00063,9468
C00063,729920
C00063,1040
C00063,8760
C00063,55907
C00063,11128
C00063,25885
C00063,5430
C00063,5431
C00063,5442
C00063,55703
C00063,84172
C00063,51095
C00063,377841
C00063,953
C00063,956
C00063,5167
C00063,5169
C00063,1503
C00063,56474
C00064,100287520
C00064,92292
C00064,5471
C00064,2673
C00064,9945
C00064,56267
C00064,883
C00064,27165
C00064,2744
C00064,5859
C00064,2752
C00064,1503
C00064,56474
C00064,55191
C00064,8833
C00064,5198
C00064,440
C00064,790
C00064,283459
C00064,5188
C00064,55278
C00065,6470
C00065,6472
C00065,10558
C00065,55304
C00065,9517
C00065,189
C00065,81490
C00065,5723
C00065,102724560
C00065,875
C00065,10993
C00065,113675
C00065,63826
C00065,54938
C00065,6301
C00066,138428
C00066,3396
C00066,391356
C00066,51651
C00067,847
C00067,137902
C00067,4025
C00067,7837
C00067,8288
C00067,9588
C00067,22992
C00067,84678
C00067,54784
C00067,8846
C00067,23133
C00067,51780
C00067,55806
C00067,55818
C00067,80853
C00067,100129053
C00067,23030
C00067,23081
C00067,390245
C00067,55693
C00067,84864
C00067,9682
C00067,10765
C00067,5927
C00067,79697
C00067,8242
C00067,8284
C00067,23135
C00067,7403
C00067,7404
C00067,100861540
C00067,107987478
C00067,107987479
C00067,11283
C00067,1543
C00067,1544
C00067,1545
C00067,1551
C00067,1553
C00067,1558
C00067,1562
C00067,1564
C00067,1565
C00067,1572
C00067,1573
C00067,1577
C00067,1579
C00067,1580
C00067,199974
C00067,260293
C00067,284541
C00067,29785
C00067,57834
C00067,64816
C00067,66002
C00067,221656
C00067,23028
C00067,314
C00067,8639
C00067,51268
C00067,8991
C00068,5160
C00068,5161
C00068,5162
C00068,4967
C00068,55753
C00068,593
C00068,594
C00068,7086
C00068,8277
C00068,84076
C00068,102157402
C00068,122481
C00068,158067
C00068,203
C00068,204
C00068,205
C00068,221264
C00068,26289
C00068,27010
C00068,84284
C00068,79178
C00069,10327
C00069,6820
C00069,1066
C00069,124641
C00069,221223
C00069,23491
C00069,8824
C00069,248
C00069,249
C00069,250
C00069,251
C00069,51205
C00069,52
C00069,53
C00069,54
C00069,55
C00069,93650
C00069,2990
C00069,9365
C00069,2517
C00069,2519
C00071,124
C00071,125
C00071,126
C00071,127
C00071,128
C00071,130
C00071,131
C00071,10327
C00071,217
C00071,219
C00071,223
C00071,224
C00071,501
C00071,218
C00071,221
C00071,222
C00071,316
C00071,314
C00071,8639
C00071,4128
C00071,4129
C00071,144110
C00071,255043
C00072,1621
C00072,5066
C00072,11068
C00072,1534
C00072,220002
C00072,79901
C00073,259307
C00073,4482
C00073,23743
C00073,4548
C00073,635
C00073,27430
C00073,4143
C00073,4144
C00073,6898
C00073,11019
C00073,54901
C00073,441250
C00073,55253
C00073,4337
C00073,4141
C00073,92935
C00074,54187
C00074,5313
C00074,5315
C00074,5105
C00074,5106
C00074,2023
C00074,2026
C00074,2027
C00074,387712
C00075,5211
C00075,5213
C00075,5214
C00075,5313
C00075,5315
C00075,50808
C00075,10201
C00075,221264
C00075,29922
C00075,4830
C00075,4831
C00075,4832
C00075,4833
C00075,654364
C00075,6675
C00075,91373
C00075,23318
C00075,64852
C00075,79670
C00075,11128
C00075,25885
C00075,5430
C00075,5431
C00075,5442
C00075,55703
C00075,84172
C00075,7360
C00075,318
C00075,377841
C00075,953
C00075,956
C00075,5167
C00075,5169
C00075,1503
C00075,56474
C00077,5009
C00077,2628
C00077,4942
C00077,100526760
C00077,95
C00077,383
C00077,384
C00077,4953
C00078,6999
C00078,169355
C00078,3620
C00078,121278
C00078,7166
C00078,259307
C00078,1644
C00078,10352
C00078,7453
C00079,5053
C00079,259307
C00079,137362
C00079,2805
C00079,2806
C00079,6898
C00079,56267
C00079,883
C00079,59272
C00079,1644
C00079,10056
C00079,10667
C00079,2193
C00080,124
C00080,125
C00080,126
C00080,127
C00080,128
C00080,130
C00080,131
C00080,51181
C00080,2531
C00080,56898
C00080,195814
C00080,201140
C00080,8630
C00080,51171
C00080,6652
C00080,3248
C00080,3283
C00080,3284
C00080,3290
C00080,374875
C00080,1645
C00080,6697
C00080,50814
C00080,3028
C00080,27294
C00080,80270
C00080,873
C00080,874
C00080,340811
C00080,8644
C00080,10327
C00080,3614
C00080,3615
C00080,231
C00080,441282
C00080,57016
C00080,3030
C00080,1646
C00080,7358
C00080,1109
C00080,3294
C00080,7923
C00080,83592
C00080,160287
C00080,3939
C00080,3945
C00080,3948
C00080,92483
C00080,51478
C00080,79154
C00080,7264
C00080,622
C00080,112724
C00080,145226
C00080,51109
C00080,9249
C00080,11112
C00080,5959
C00080,51144
C00080,3156
C00080,5226
C00080,1962
C00080,3033
C00080,2539
C00080,4190
C00080,4191
C00080,4200
C00080,26227
C00080,10873
C00080,4199
C00080,3419
C00080,3420
C00080,3421
C00080,3417
C00080,3418
C00080,1487
C00080,1488
C00080,207063
C00080,51084
C00080,9563
C00080,3292
C00080,3293
C00080,9380
C00080,23171
C00080,2819
C00080,197257
C00080,847
C00080,7173
C00080,4353
C00080,57553
C00080,64780
C00080,9645
C00080,1576
C00080,4842
C00080,4843
C00080,4846
C00080,2326
C00080,2327
C00080,2328
C00080,2329
C00080,2330
C00080,8564
C00080,100861540
C00080,107987478
C00080,107987479
C00080,11283
C00080,1543
C00080,1544
C00080,1545
C00080,1551
C00080,1553
C00080,1558
C00080,1562
C00080,1564
C00080,1565
C00080,1572
C00080,1573
C00080,1577
C00080,1579
C00080,1580
C00080,199974
C00080,260293
C00080,284541
C00080,29785
C00080,57834
C00080,64816
C00080,66002
C00080,9420
C00080,1593
C00080,1591
C00080,1594
C00080,1595
C00080,1584
C00080,1585
C00080,51004
C00080,1583
C00080,7299
C00080,123099
C00080,8560
C00080,79152
C00080,6307
C00080,6319
C00080,79966
C00080,6309
C00080,9415
C00080,3992
C00080,339761
C00080,387521
C00080,387522
C00080,6647
C00080,6648
C00080,6649
C00080,4552
C00080,1356
C00080,2395
C00080,2495
C00080,341208
C00080,94033
C00080,9843
C00080,7498
C00080,2232
C00080,2597
C00080,26330
C00080,4329
C00080,7915
C00080,217
C00080,219
C00080,223
C00080,224
C00080,501
C00080,64577
C00080,216
C00080,220
C00080,8854
C00080,5832
C00080,218
C00080,221
C00080,222
C00080,55711
C00080,84188
C00080,8659
C00080,316
C00080,1735
C00080,1733
C00080,1734
C00080,1666
C00080,26063
C00080,1806
C00080,1717
C00080,6715
C00080,6716
C00080,79644
C00080,644
C00080,645
C00080,6718
C00080,51102
C00080,55825
C00080,145482
C00080,22949
C00080,284273
C00080,3930
C00080,7108
C00080,1718
C00080,9524
C00080,36
C00080,554235
C00080,2746
C00080,2747
C00080,314
C00080,8639
C00080,29920
C00080,5831
C00080,65263
C00080,1428
C00080,1719
C00080,200895
C00080,5860
C00080,4524
C00080,10840
C00080,160428
C00080,10157
C00080,123956252
C00080,1727
C00080,51167
C00080,51700
C00080,51706
C00080,606495
C00080,5447
C00080,50506
C00080,53905
C00080,55328
C00080,1728
C00080,10493
C00080,1429
C00080,57687
C00080,9540
C00080,2766
C00080,51292
C00080,1738
C00080,2936
C00080,158046
C00080,64359
C00080,10587
C00080,114112
C00080,7296
C00080,4837
C00080,51805
C00080,8731
C00080,22933
C00080,23408
C00080,23409
C00080,23410
C00080,23411
C00080,51547
C00080,51548
C00080,2194
C00080,144811
C00080,4860
C00080,10038
C00080,142
C00080,80351
C00080,8658
C00080,683
C00080,952
C00080,10314
C00080,119391
C00080,221357
C00080,25774
C00080,27306
C00080,2938
C00080,2939
C00080,2940
C00080,2941
C00080,2944
C00080,2946
C00080,2947
C00080,2948
C00080,2949
C00080,2950
C00080,2952
C00080,2953
C00080,373156
C00080,4257
C00080,4258
C00080,4259
C00080,653689
C00080,9446
C00080,2222
C00080,1725
C00080,79693
C00080,11019
C00080,55034
C00080,23098
C00080,10797
C00080,441024
C00080,4522
C00080,262
C00080,11238
C00080,23632
C00080,377677
C00080,759
C00080,760
C00080,761
C00080,762
C00080,763
C00080,765
C00080,766
C00080,767
C00080,768
C00080,771
C00080,10841
C00080,2235
C00080,89978
C00080,100528021
C00080,10588
C00080,93100
C00080,5095
C00080,5096
C00080,23530
C00080,374291
C00080,4535
C00080,4536
C00080,4537
C00080,4538
C00080,4539
C00080,4540
C00080,4541
C00080,4719
C00080,4720
C00080,4722
C00080,4723
C00080,4728
C00080,4729
C00080,7386
C00080,4512
C00081,3098
C00081,3099
C00081,3101
C00081,80201
C00081,5211
C00081,5213
C00081,5214
C00081,5313
C00081,5315
C00081,10201
C00081,221264
C00081,29922
C00081,4830
C00081,4831
C00081,4832
C00081,4833
C00081,654364
C00081,377841
C00081,953
C00081,956
C00081,3704
C00081,5105
C00081,5106
C00081,8801
C00081,8802
C00081,8803
C00082,7173
C00082,5053
C00082,7054
C00082,7299
C00082,389434
C00082,259307
C00082,137362
C00082,2805
C00082,2806
C00082,6898
C00082,1644
C00082,51067
C00082,8565
C00082,150465
C00083,31
C00083,32
C00083,5096
C00083,54898
C00083,60481
C00083,64834
C00083,6785
C00083,79071
C00083,79993
C00083,83401
C00083,27349
C00083,2194
C00083,23417
C00083,197322
C00084,124
C00084,125
C00084,126
C00084,127
C00084,128
C00084,130
C00084,131
C00084,10327
C00084,217
C00084,219
C00084,223
C00084,224
C00084,501
C00084,218
C00084,221
C00084,222
C00084,51071
C00084,5805
C00084,64850
C00085,7086
C00085,8277
C00085,84076
C00085,6888
C00085,2673
C00085,9945
C00085,3098
C00085,3099
C00085,3101
C00085,80201
C00085,5207
C00085,5208
C00085,5209
C00085,5210
C00085,5211
C00085,5213
C00085,5214
C00085,2203
C00085,8789
C00085,57103
C00085,10007
C00085,132789
C00085,4351
C00085,2821
C00086,383
C00086,384
C00086,79814
C00086,55821
C00087,23474
C00087,100861540
C00087,107987478
C00087,107987479
C00087,11283
C00087,1543
C00087,1544
C00087,1545
C00087,1551
C00087,1553
C00087,1558
C00087,1562
C00087,1564
C00087,1565
C00087,1572
C00087,1573
C00087,1577
C00087,1579
C00087,1580
C00087,199974
C00087,260293
C00087,284541
C00087,29785
C00087,57834
C00087,64816
C00087,66002
C00089,6476
C00089,2548
C00089,2595
C00089,8972
C00089,93432
C00089,2717
C00090,7299
C00090,1645
C00090,27294
C00090,120356740
C00090,1312
C00090,220074
C00091,10449
C00091,30
C00091,3032
C00091,211
C00091,212
C00091,1743
C00091,79783
C00091,5019
C00091,64064
C00091,4594
C00091,8801
C00091,8802
C00091,8803
C00092,2539
C00092,3098
C00092,3099
C00092,3101
C00092,80201
C00092,83440
C00092,2645
C00092,2538
C00092,57818
C00092,92579
C00092,2821
C00092,5236
C00092,55276
C00092,51477
C00093,23171
C00093,2819
C00093,2820
C00093,128966744
C00093,137964
C00093,150763
C00093,57678
C00093,84803
C00093,256356
C00093,2710
C00093,2712
C00093,2713
C00093,9489
C00093,56261
C00093,81544
C00093,51573
C00093,56985
C00094,23474
C00094,6821
C00094,4357
C00094,7263
C00095,6652
C00095,3098
C00095,3099
C00095,3101
C00095,80201
C00095,3795
C00095,6476
C00095,2548
C00095,2595
C00095,8972
C00095,93432
C00096,79712
C00096,85365
C00096,56052
C00096,8813
C00096,29925
C00096,29926
C00096,2762
C00097,1036
C00097,10587
C00097,114112
C00097,7296
C00097,51449
C00097,78991
C00097,137362
C00097,2805
C00097,2806
C00097,55847
C00097,9054
C00097,55034
C00097,51056
C00097,290
C00097,102724560
C00097,875
C00097,79017
C00097,1491
C00097,56267
C00097,883
C00097,79587
C00097,833
C00097,2729
C00097,79717
C00099,217
C00099,219
C00099,223
C00099,224
C00099,501
C00099,218
C00099,221
C00099,222
C00099,18
C00099,55748
C00099,84735
C00099,135293
C00099,51733
C00099,79814
C00099,339896
C00099,51380
C00099,2571
C00099,2572
C00099,57571
C00100,4329
C00100,51
C00100,8310
C00100,35
C00100,10449
C00100,30
C00100,3032
C00100,1629
C00100,6342
C00100,38
C00100,39
C00100,23417
C00100,23181
C00100,55902
C00100,84532
C00100,79611
C00100,5095
C00100,5096
C00101,1719
C00101,200895
C00101,10840
C00101,160428
C00101,1757
C00101,29958
C00101,4548
C00101,6470
C00101,6472
C00101,275
C00101,2618
C00101,471
C00101,10841
C00101,123263
C00101,8836
C00101,2356
C00101,25902
C00101,4522
C00103,5834
C00103,5836
C00103,5837
C00103,283209
C00103,2592
C00103,390637
C00103,7360
C00103,256281
C00103,84304
C00103,5167
C00103,5169
C00103,5236
C00103,55276
C00104,3098
C00104,3099
C00104,3101
C00104,80201
C00104,5211
C00104,5213
C00104,5214
C00104,5313
C00104,5315
C00104,10201
C00104,221264
C00104,29922
C00104,4830
C00104,4831
C00104,4832
C00104,4833
C00104,654364
C00104,377841
C00104,953
C00104,956
C00104,124583
C00104,955
C00104,957
C00104,9583
C00104,131870
C00104,5105
C00104,5106
C00104,8801
C00104,8802
C00104,8803
C00105,54963
C00105,7371
C00105,83549
C00105,129607
C00105,51727
C00105,1798
C00105,79158
C00105,100526794
C00105,22978
C00105,284958
C00105,30833
C00105,4907
C00105,55
C00105,56953
C00105,84618
C00105,93034
C00105,318
C00105,256281
C00105,84304
C00105,377841
C00105,953
C00105,956
C00105,124583
C00105,955
C00105,957
C00105,9583
C00105,5167
C00105,5169
C00105,7372
C00106,1806
C00106,151531
C00106,7378
C00106,1890
C00108,125061
C00108,8942
C00109,160287
C00109,3939
C00109,3945
C00109,3948
C00109,92483
C00109,593
C00109,594
C00109,586
C00109,587
C00109,189
C00109,64902
C00109,10247
C00109,10993
C00109,113675
C00109,1491
C00110,10585
C00110,29954
C00110,54916
C00110,29880
C00110,147991
C00110,23333
C00110,283417
C00110,286148
C00110,8813
C00110,22845
C00110,1798
C00110,57171
C00111,23171
C00111,2819
C00111,2820
C00111,8443
C00111,26007
C00111,248
C00111,249
C00111,250
C00111,251
C00111,51205
C00111,52
C00111,53
C00111,54
C00111,55
C00111,93650
C00111,226
C00111,229
C00111,230
C00111,7167
C00112,50484
C00112,6240
C00112,6241
C00112,22845
C00112,5211
C00112,5213
C00112,5214
